start,end,distance,speed limit
2661456247,2661456248,32.002,46.4
2661456247,2661456246,25.096,46.4
2661456248,3335279417,10.564,46.4
2661456248,2661456247,32.002,46.4
2661456248,316451908,16.385,50.0
2664380539,2664380543,12.346,46.4
2664380539,1475714720,105.97,46.4
2664380540,1632848899,30.774,49.3
2664380540,1476163185,17.948,49.3
2664380543,1476163281,15.364,46.4
2664380543,2664380539,12.346,46.4
2666699767,1068801547,88.043,46.4
2666699767,1068801523,93.935,46.4
2671598053,1953248253,26.567,49.3
2671598053,2337126693,15.249,49.3
2676881431,3664678578,9.904,49.3
2693780955,1987108119,9.243,46.4
2693780955,424652441,6.113,46.4
2693780956,1987108106,7.443,46.4
2693780956,1987108108,7.587,46.4
2693780957,1987108092,9.325,46.4
2693780957,1987108090,7.365,46.4
2693780960,3255248421,26.153,50.0
2693780960,3255215315,59.991,50.0
2693780962,2693780963,70.606,50.0
2693780962,26059325,24.464,50.0
2693780963,3255215332,10.815,50.0
2693780963,2693780962,70.606,50.0
2701409824,1737223351,20.091,46.4
2701409824,1737223406,68.976,46.4
2702120870,1858656684,20.008,46.4
2713477681,1747621106,171.412,50.0
2713481976,1188790360,11.635,90.0
2713481977,4413547958,11.141,90.0
2713481978,1188790266,20.541,90.0
2713481979,1188790191,20.804,90.0
2713560813,2713560814,16.619,59.3
2713560813,1986435832,14.674,59.3
2713560814,2713560813,16.619,59.3
2713560814,2713560815,12.223,59.3
2713560815,2713560816,13.378,59.3
2713560815,2713560814,12.223,59.3
2713560816,2713560817,12.07,59.3
2713560816,2713560815,13.378,59.3
2713560817,2713560818,13.7,59.3
2713560817,2713560816,12.07,59.3
2713560818,2713560817,13.7,59.3
2713560818,2713560820,21.17,59.3
2713560820,2713560821,20.295,59.3
2713560820,2713560818,21.17,59.3
2713560821,2713560822,19.114,59.3
2713560821,2713560820,20.295,59.3
2713560822,2713560823,18.955,59.3
2713560822,2713560821,19.114,59.3
2713560823,2713560824,22.178,59.3
2713560823,2713560822,18.955,59.3
2713560824,2713560825,16.555,59.3
2713560824,2713560823,22.178,59.3
2713560825,2713560826,23.866,59.3
2713560825,2713560824,16.555,59.3
2713560826,2713560827,17.763,59.3
2713560826,2713560825,23.866,59.3
2713560827,2713560828,16.852,59.3
2713560827,2713560826,17.763,59.3
2713560828,2713560829,15.478,59.3
2713560828,2713560827,16.852,59.3
2713560829,2713560830,13.684,59.3
2713560829,2713560828,15.478,59.3
2713560830,2713560831,16.927,59.3
2713560830,2713560829,13.684,59.3
2713560831,2713560832,13.287,59.3
2713560831,2713560830,16.927,59.3
2713560832,2713560833,20.933,59.3
2713560832,2713560831,13.287,59.3
2713560833,2713560834,14.866,59.3
2713560833,2713560832,20.933,59.3
2713560834,2713560835,13.71,59.3
2713560834,2713560833,14.866,59.3
2713560835,2713560836,14.475,59.3
2713560835,2713560834,13.71,59.3
2713560836,2713560835,14.475,59.3
2713560836,2713560837,21.831,59.3
2713560837,2713560838,17.146,59.3
2713560837,2713560836,21.831,59.3
2713560838,2713560837,17.146,59.3
2713560838,1986435980,22.541,59.3
2713560838,3864624467,32.285,59.3
2713562719,1986435810,136.04,59.3
2713562719,4052307703,38.03,59.3
2713562719,2713562720,19.142,59.3
2713562720,2713562721,14.09,59.3
2713562720,2713562719,19.142,59.3
2713562721,4052307701,6.608,59.3
2713562721,2713562720,14.09,59.3
2713562724,2713562725,23.143,59.3
2713562724,4052307702,41.467,59.3
2713562725,3864624476,11.463,59.3
2713562725,3864624458,14.86,59.3
2713562725,2713562724,23.143,59.3
2713562726,3864624474,8.149,59.3
2713562726,3864624475,8.972,59.3
2713562727,3864624477,6.252,59.3
2713562727,3864624474,8.516,59.3
2713562728,2713562729,12.932,59.3
2713562728,3864624473,10.121,59.3
2713562729,2713562728,12.932,59.3
2713562729,3864624479,15.443,59.3
2713562729,3864624478,8.464,59.3
2716567760,4448380453,40.523,46.4
2716567760,4429496707,32.41,46.4
2717245782,2627285275,34.892,46.4
2717245782,2627285267,32.645,46.4
2717245782,2717245783,52.833,46.4
2717245783,5572686623,12.169,46.4
2717245783,2717245782,52.833,46.4
2717245784,2627285267,53.176,46.4
2717245784,2627285278,12.457,46.4
2717245785,5572686624,11.432,46.4
2717245785,2627285275,52.928,46.4
2726738884,2726738885,124.61,49.3
2726738884,3218814938,81.358,49.3
2726738885,321706397,95.063,49.3
2726738885,2726738884,124.61,49.3
2735820814,2735820815,37.105,46.4
2735820814,5575129618,51.778,46.4
2735820814,420456508,74.846,46.4
2735820815,2735820814,37.105,46.4
2761345314,2534921818,25.784,49.3
2761345314,2761345324,77.013,49.3
2761345324,2761345314,77.013,49.3
2761345324,313164076,30.411,49.3
2761345326,313164076,39.984,49.3
2761345326,3951197837,21.275,49.3
2761345328,26059491,13.669,50.0
2761484987,2320725514,8.378,49.3
2761484987,1163353684,10.238,49.3
2772861037,2627922894,46.799,59.3
2772861037,2627922910,13.255,59.3
2772865050,2990473164,25.414,59.3
2772865050,4421774484,50.712,59.3
2772865052,316622632,121.27,59.3
2772865052,2990473165,28.996,59.3
2772865052,2990473164,26.392,59.3
2772885688,331685115,9.894,49.3
2772886017,4421633526,6.95,49.3
2772886017,431411924,8.228,49.3
2772961385,2772961388,135.694,59.3
2772961385,4413453017,67.64,49.3
2772961385,7008518350,44.696,49.3
2772961388,2772961385,135.694,59.3
2772961388,924213382,134.976,59.3
2772961388,2627922799,91.702,59.3
2772961391,2772961394,13.416,46.4
2772961391,2178222073,16.116,46.4
2772961394,2772961397,11.336,46.4
2772961394,2772961391,13.416,46.4
2772961397,2772961430,12.159,46.4
2772961397,2772961394,11.336,46.4
2772961400,8156747471,7.166,46.4
2772961400,2772961430,12.066,46.4
2772961430,2772961400,12.066,46.4
2772961430,2772961397,12.159,46.4
2772961511,6521327083,77.65,49.3
2772961516,8156791203,3.932,49.3
2772961519,2772961522,64.524,49.3
2772961522,4413564241,157.194,49.3
2772961527,1076646306,20.677,49.3
2772961532,8156747474,7.511,50.0
2772961532,6521327083,8.379,46.4
2772961532,6521327084,18.646,46.4
2772961589,8294540602,7.212,46.4
2772961589,8294540600,12.098,46.4
2772961592,8294540601,156.638,46.4
2772961592,1565297293,172.659,46.4
2772961592,4382229576,15.125,46.4
2772961592,6954500094,45.066,46.4
2773047927,3724530219,148.227,49.3
2773047934,8319454403,76.627,50.0
2773047934,1701114713,42.207,49.3
2773047934,4409185713,28.931,46.4
2773047934,4641463020,44.817,50.0
2773047940,1736375511,39.045,46.4
2773047940,4451794256,24.064,46.4
2773047940,4641463031,9.985,46.4
2773104967,3367980113,5.91,46.4
2773104967,2518952140,9.911,46.4
2773104967,3140118475,27.967,49.3
2773104968,1943829075,18.882,59.3
2773104968,1943829073,18.284,59.3
2773104968,4421574864,57.086,46.4
2773104969,3204444361,27.599,46.4
2773104969,2773104970,22.54,46.4
2773104970,2773104969,22.54,46.4
2773104970,4421547604,15.894,46.4
2773104971,2773104973,33.303,46.4
2773104971,3204444218,14.641,46.4
2773104972,3204444218,34.151,46.4
2773104972,3140118470,74.436,46.4
2773104973,4421547604,19.738,46.4
2773104973,2773104971,33.303,46.4
2773104974,4421574859,8.338,46.4
2773104974,3204444361,28.341,46.4
2773104975,3204444260,13.002,46.4
2773104975,4421574859,7.775,46.4
2773104976,2773105042,33.201,46.4
2773104976,4421574860,13.866,46.4
2773104977,4421574863,11.981,46.4
2773104977,4421574862,11.546,46.4
2773104984,4421574862,60.118,46.4
2773104984,4421574861,24.758,46.4
2773104987,1943829031,12.789,59.3
2773104987,2773104989,22.445,59.3
2773104989,2773104987,22.445,59.3
2773104989,2773104992,24.561,59.3
2773104992,2773104989,24.561,59.3
2773104992,2773104994,20.241,59.3
2773104994,2773104992,20.241,59.3
2773104994,2773104996,20.796,59.3
2773104996,2773104994,20.796,59.3
2773104996,2773105002,14.947,59.3
2773104998,2773105002,10.229,59.3
2773104998,2773105000,34.703,59.3
2773105000,2773104998,34.703,59.3
2773105000,2773105014,11.319,59.3
2773105002,2773104996,14.947,59.3
2773105002,2773104998,10.229,59.3
2773105004,2773105006,13.158,59.3
2773105004,1943829006,11.19,59.3
2773105006,2773105008,15.235,59.3
2773105006,2773105004,13.158,59.3
2773105008,2773105010,19.003,59.3
2773105008,2773105006,15.235,59.3
2773105010,2773105012,32.181,59.3
2773105010,2773105008,19.003,59.3
2773105012,2773105014,13.647,59.3
2773105012,2773105010,32.181,59.3
2773105014,2773105000,11.319,59.3
2773105014,2773105012,13.647,59.3
2773105016,1943829064,9.085,59.3
2773105016,1943829068,13.16,59.3
2773105018,2773105020,19.169,59.3
2773105018,1943829026,15.368,59.3
2773105020,2773105024,22.967,59.3
2773105020,2773105018,19.169,59.3
2773105022,1943829006,15.301,59.3
2773105022,2773105024,15.919,59.3
2773105024,2773105022,15.919,59.3
2773105024,2773105020,22.967,59.3
2773105026,4421576627,11.573,59.3
2773105026,4421576626,19.212,59.3
2773105028,4421576626,17.745,59.3
2773105028,4421576624,83.729,59.3
2773105030,1943829071,27.081,59.3
2773105030,4421576627,16.442,59.3
2773105032,1943829068,10.639,59.3
2773105032,1943829071,11.918,59.3
2773105042,4421574861,26.47,46.4
2773105042,2773104976,33.201,46.4
2773240569,4451772825,41.862,49.3
2773240569,1188790245,36.796,49.3
2773240572,2627922861,38.667,59.3
2773240572,3485681626,58.222,49.3
2773240572,1188790168,60.437,49.3
2773378525,2905652622,42.162,59.3
2773378646,2617871629,105.013,59.3
2773378646,429592649,26.343,59.3
2773378648,1514959422,183.463,49.3
2773378673,2270099706,26.73,59.3
2773378673,2617871629,53.489,59.3
2773378675,1514959442,65.29,59.3
2773378675,2270099706,35.12,59.3
2773378679,2617871632,50.639,59.3
2773378679,2617871629,21.28,59.3
2773378688,1514959425,22.42,59.3
2773378688,2617452439,37.397,59.3
2773378699,1076646438,61.387,59.3
2773378699,1076646456,21.249,59.3
2773378710,1076646220,10.629,59.3
2773378710,1076646438,13.21,59.3
2773378743,1983226948,6.29,59.3
2773378743,1705800177,5.017,59.3
2773409878,1523225435,20.717,59.3
2773409878,1523225284,15.059,59.3
2773409931,1514959444,42.1,59.3
2773409931,1514959425,11.94,59.3
2781068826,1736375270,74.372,46.4
2781068826,6954500119,12.117,46.4
2781068826,6977181718,43.749,46.4
2782934502,665074276,10.195,46.4
2782944424,3665029961,243.759,49.3
2782944427,2782944424,95.589,49.3
2794304883,1736375454,15.091,46.4
2794304883,1736375439,8.224,46.4
2812529082,2820814275,44.626,49.3
2812529086,2820814279,12.153,50.0
2812529086,2820814278,11.163,50.0
2812529087,2820814278,5.697,50.0
2812529087,3140024945,7.086,50.0
2820814260,418575683,44.726,49.3
2820814260,4429282926,61.331,49.3
2820814261,1729202342,19.266,49.3
2820814261,4429282977,16.578,49.3
2820814262,418575672,32.011,49.3
2820814262,4429282979,152.544,49.3
2820814263,4435212906,31.476,49.3
2820814263,4435212905,22.416,49.3
2820814264,4429282978,29.663,49.3
2820814264,4435212906,23.056,49.3
2820814265,4435212907,19.324,49.3
2820814265,2820814268,23.421,49.3
2820814266,418575671,20.036,49.3
2820814266,2820814267,16.511,49.3
2820814267,2820814266,16.511,49.3
2820814267,4435212907,26.324,49.3
2820814267,4429282984,10.3,46.4
2820814268,2820814265,23.421,49.3
2820814268,418575670,26.631,49.3
2820814269,2820814270,22.661,49.3
2820814269,2820814271,34.931,49.3
2820814270,418575670,25.438,49.3
2820814270,2820814269,22.661,49.3
2820814271,2820814269,34.931,49.3
2820814271,1729202349,19.041,49.3
2820814272,4429259449,25.933,49.3
2820814272,4429259453,22.177,49.3
2820814273,4429259458,12.728,49.3
2820814273,4458460111,16.387,49.3
2820814274,2990317190,14.433,49.3
2820814274,418575653,85.994,49.3
2820814275,419028629,75.664,49.3
2820814276,533550544,84.372,49.3
2820814277,26059321,18.394,50.0
2820814277,3140024944,22.786,50.0
2820814278,2812529086,11.163,50.0
2820814278,2812529087,5.697,50.0
2820814279,420547123,61.354,50.0
2820814279,2812529086,12.153,50.0
2826776857,2826776858,28.501,50.0
2826776857,3724528906,37.107,50.0
2826776858,3375919222,23.786,50.0
2826776858,2826776857,28.501,50.0
2826776859,3724528906,20.422,50.0
2826776859,3724528908,23.389,50.0
2826776860,418575654,21.093,50.0
2826776860,3724528890,24.251,50.0
2826776863,2826776864,28.972,46.4
2826776863,418575662,15.325,46.4
2826776864,2826776865,38.315,46.4
2826776864,2826776863,28.972,46.4
2826776865,2826776866,7.858,46.4
2826776865,2826776864,38.315,46.4
2826776866,2826776867,23.558,46.4
2826776866,2826776865,7.858,46.4
2826776867,2826776868,13.655,46.4
2826776867,2826776866,23.558,46.4
2826776868,2826776867,13.655,46.4
2826776869,2135622506,23.004,59.3
2826776869,2135622496,8.568,59.3
2826776869,2826776870,16.704,46.4
2826776870,2826776871,34.294,46.4
2826776870,2826776869,16.704,46.4
2826776871,2826776872,13.431,46.4
2826776871,2826776870,34.294,46.4
2826776872,2826776873,19.052,46.4
2826776872,2826776871,13.431,46.4
2826776873,2826776874,14.025,46.4
2826776873,2826776872,19.052,46.4
2826776874,2826776873,14.025,46.4
2826776875,4429354078,36.218,50.0
2826776876,1676962743,25.383,50.0
2826776877,1676981038,191.806,50.0
2826776878,1115665814,81.2,49.3
2826776879,3357208437,37.593,49.3
2826776880,2826776879,42.312,49.3
2826776881,1677073464,82.718,49.3
2826776882,4421629111,23.457,59.3
2826776882,2135623787,15.694,59.3
2826776882,4421629112,17.948,46.4
2826776883,4421629107,34.525,46.4
2826783185,2826783186,42.201,46.4
2826783185,2135622504,129.146,46.4
2826783186,2826783187,22.93,46.4
2826783186,2826783185,42.201,46.4
2826783187,2826783188,27.216,46.4
2826783187,2826783186,22.93,46.4
2826783188,2826783189,8.478,46.4
2826783188,2826783187,27.216,46.4
2826783189,1156712551,106.279,49.3
2826783189,2135600730,147.851,49.3
2826783189,2826783188,8.478,46.4
2857971032,1729202455,32.51,59.3
2877167949,4397445658,55.761,46.4
2877167949,2626385853,37.54,46.4
2877167949,2877225055,70.566,50.0
2877225055,2626385826,67.124,50.0
2877225055,2877167949,70.566,50.0
2883449713,3114944491,20.291,49.3
2883449713,3114944506,3.933,59.3
2883459613,3367980142,6.648,49.3
2883459614,419028619,32.047,49.3
2883459616,2883459618,44.128,49.3
2883459617,419028621,149.183,49.3
2883459618,533550535,31.987,49.3
2883459619,419028623,30.058,49.3
2883459620,533550546,38.659,49.3
2883459622,1729202386,34.646,59.3
2883459622,1729202379,37.845,59.3
2883459626,1729202424,12.451,59.3
2883459626,1729202401,44.733,59.3
2900201982,4153548984,103.468,50.0
2900201982,7670926340,33.633,46.4
2900239902,1163353680,65.348,49.3
2900239902,2390401896,64.923,49.3
2900239906,1163353682,47.371,59.3
2900239915,2520278782,29.29,46.4
2900239915,2909017374,16.451,46.4
2902738366,331638832,8.282,46.4
2902899716,424652478,34.142,46.4
2902899716,5559573791,21.194,46.4
2902899716,1388692537,37.005,46.4
2903205418,6954852315,29.305,49.3
2903205419,2903205418,74.691,49.3
2903205420,2903205419,58.717,49.3
2903205421,2903205420,73.88,49.3
2903205422,2903205425,59.74,49.3
2903205423,4413564248,38.56,49.3
2903205425,2903205421,57.856,49.3
2903207195,1370835771,12.847,59.3
2903207195,1370835767,96.566,59.3
2903208061,1919128601,5.249,46.4
2903217080,361552950,13.967,59.3
2903217080,316622589,17.402,59.3
2903260043,1919128422,22.698,59.3
2903260043,1919128425,3.089,59.3
2903260043,2903260044,43.378,59.3
2903260044,2903260045,41.457,59.3
2903260044,2903260043,43.378,59.3
2903260045,2903260044,41.457,59.3
2903276023,2903276024,20.169,46.4
2903276023,3226037491,12.146,46.4
2903276023,3229313032,39.607,46.4
2903276024,2903276023,20.169,46.4
2903276024,5843931613,8.835,46.4
2903283608,3226037490,67.823,46.4
2903283608,3229313032,6.718,46.4
2903283608,2903283609,27.828,46.4
2903283609,2903283608,27.828,46.4
2903295531,2578036809,9.471,59.3
2903295531,2578036798,10.612,59.3
2903296142,2578036793,5.107,59.3
2903296142,2578036796,6.762,59.3
2903311405,4153548983,21.856,49.3
2903311405,2903311407,42.39,49.3
2903311406,4419123140,13.692,49.3
2903311406,1726063086,20.122,49.3
2903311407,2903311405,42.39,49.3
2903311407,4419123140,14.908,49.3
2903311409,3335611398,11.406,49.3
2903311409,3335611399,221.283,50.0
2905563420,2905563421,49.824,49.3
2905563421,2905563427,52.783,49.3
2905563422,2905563426,57.285,49.3
2905563423,6521328452,16.44,49.3
2905563424,2905563423,59.489,49.3
2905563425,2905563424,46.411,49.3
2905563426,2905563425,53.129,49.3
2905563427,2905563422,41.038,49.3
2905563431,2905569388,150.378,49.3
2905569388,2772961516,75.361,49.3
2905569388,2905579463,3.986,49.3
2905579461,2772961527,83.893,49.3
2905579461,6521327084,9.139,46.4
2905579461,8156747471,3.164,46.4
2905579462,6521327084,7.369,49.3
2905579463,2905569388,3.986,49.3
2905579463,3864550686,5.548,49.3
2905602259,2905602260,16.267,49.3
2905602259,3108002864,47.248,49.3
2905602260,3664678575,157.555,49.3
2905602260,316622633,13.044,49.3
2905602261,2905602259,12.474,49.3
2905602261,316622633,15.675,49.3
2905602262,316622555,171.676,49.3
2905602262,2905602261,13.22,49.3
2905602264,1372433623,8.323,49.3
2905602264,2905602262,8.137,49.3
2905602265,2905602264,15.05,49.3
2905651997,5601254517,11.595,49.3
2905651997,316622614,13.588,49.3
2905652602,2270099628,4.337,46.4
2905652602,1554230291,10.301,46.4
2905652603,2270099629,5.247,46.4
2905652603,1987064862,5.713,46.4
2905652607,2905652609,13.748,49.3
2905652607,4308575662,12.762,46.4
2905652609,4308575663,6.875,46.4
2905652609,4308577545,14.135,49.3
2905652610,2905652607,4.821,46.4
2905652616,8294694276,68.336,59.3
2905652616,1919128550,125.733,59.3
2905652616,2905652622,46.642,59.3
2905652622,2905652616,46.642,59.3
2905652622,2773378525,42.162,59.3
2905652624,1919128598,66.502,46.4
2905652658,4308577523,48.204,49.3
2905733417,1163353685,43.58,59.3
2905733419,1151192976,10.137,59.3
2905733419,1151193199,43.348,59.3
2905733426,1151193141,25.446,49.3
2905733426,322800777,41.546,49.3
2905733428,1151193158,55.28,59.3
2905733428,1151193015,11.59,59.3
2905733429,1151193713,21.257,59.3
2905733429,1151193199,38.237,59.3
2905733480,1163353657,55.227,59.3
2905733480,2384319090,15.892,59.3
2905733488,2905733489,20.21,46.4
2905733488,1168830682,31.137,46.4
